manufacturer,model,year,mileage,selling_condition,grade,fuel,transmission,color,price
Hyundai,Accent,2014,103200,Nigerian used,C,Petrol,Automatic,black,1595000
Toyota,Tundra,2007,113100,Nigerian used,C,Petrol,Automatic,grey,6730000
Nissan,Altima,2008,210271,Foreign used,D,Petrol,Automatic,grey,1572500
Toyota,Rav4,2009,219528,Foreign used,C,Petrol,Automatic,black,4070000
Toyota,Camry,2005,252563,Nigerian used,E,Petrol,Automatic,grey,1354000
Mazda,Mpv,2002,165373,Nigerian used,D,Petrol,Automatic,orange,526250
Pontiac,Aztek,2001,238746,Nigerian used,E,Petrol,Automatic,blue,863750
Mitsubishi,L200,2014,60005,Nigerian used,D,Petrol,Manual,white,2474000
Honda,Accord,2011,124723,Nigerian used,D,Petrol,Automatic,black,1466000
Acura,Mdx,2002,143436,Nigerian used,E,Petrol,Automatic,grey,1690000
Toyota,Corolla,2009,151189,Nigerian used,D,Petrol,Manual,silver,1528750
Honda,Accord,2008,101092,Nigerian used,E,Petrol,Automatic,red,1257500
Honda,Civic,2007,206044,Nigerian used,C,Petrol,Automatic,blue,863750
Toyota,4Runner,1999,204360,Nigerian used,D,Petrol,Automatic,green,638750
GAC,GA3-S,2019,1884,Nigerian used,B,Petrol,Automatic,black,7895000
Acura,Mdx,2011,150689,Nigerian used,D,Petrol,Automatic,white,7850000
Land Rover,Freelander,2002,249647,Nigerian used,D,Petrol,Automatic,green,1370000
Mercedes-Benz,Ml350,2007,168826,Foreign used,C,Petrol,Automatic,white,4070000
Jeep,Cherokee,1998,282072,Nigerian used,E,Petrol,Automatic,blue,962000
Pontiac,Vibe,2008,152984,Foreign used,C,Petrol,Automatic,red,2776250
Hyundai,Accent,2008,157924,Nigerian used,E,Petrol,Manual,grey,570000
Mazda,Cx-7,2008,160860,Foreign used,D,Petrol,Automatic,grey,2551250
Toyota,Corolla,2003,178148,Nigerian used,E,Petrol,Automatic,grey,1242000
Ford,Flex,2010,107124,Foreign used,C,Petrol,Automatic,grey,4520000
Ford,Explorer,2019,149,New,A,Petrol,Automatic,black,27920000
Acura,Mdx,2007,95465,Foreign used,C,Petrol,Automatic,gold,3620000
Peugeot,406,2008,261624,Nigerian used,E,Petrol,Automatic,silver,695000
Toyota,Matrix,2008,100820,Foreign used,C,Petrol,Automatic,black,2485000
Honda,Accord Crosstour,2010,170205,Nigerian used,D,Petrol,Automatic,grey,2270000
Mercedes-Benz,Ml350,2008,146450,Nigerian used,C,Petrol,Automatic,red,3957500
Toyota,Venza,2012,104550,Nigerian used,C,Petrol,Automatic,grey,4490000
Toyota,Corolla,2008,217208,Nigerian used,D,Petrol,Automatic,black,1707500
Toyota,Corolla,2008,201805,Nigerian used,E,Petrol,Automatic,black,1354000
Cadillac,Cts,2012,147543,Foreign used,C,Petrol,Automatic,black,5610000
Lexus,Rx 330,2005,208912,Nigerian used,D,Petrol,Automatic,silver,2270000
Lexus,Rx 300,1999,278856,Nigerian used,D,Petrol,Automatic,white,1538750
Toyota,Hilux,2010,108451,Nigerian used,E,Diesel,Manual,grey,5082500
Mercedes-Benz,C200,1997,191587,Nigerian used,C,Petrol,Automatic,green,1088750
Suzuki,Vitara,2006,133841,Nigerian used,D,Petrol,Automatic,gold,1634000
Infiniti,Fx,2009,0,Nigerian used,D,Petrol,Automatic,brown,2026000
Honda,Odyssey,1997,18848,Nigerian used,E,Petrol,Automatic,silver,526250
Honda,Accord,2008,185912,Nigerian used,D,Petrol,Automatic,red,1018000
Toyota,Highlander,2019,1455,Foreign used,C,Petrol,Automatic,black,30250000
Lexus,Es 350,2007,180190,Foreign used,C,Petrol,Automatic,black,4154000
Mercedes-Benz,C240,2000,303436,Foreign used,C,Petrol,Automatic,black,2270000
Toyota,Camry,2011,73049,Nigerian used,E,Petrol,Automatic,black,1472500
Toyota,Highlander,2006,223346,Foreign used,D,Petrol,Automatic,silver,3930000
Mazda,Cx-7,2007,77372,Foreign used,C,Petrol,Automatic,gold,2250000
Toyota,Camry,2012,102389,Foreign used,E,Petrol,Automatic,grey,4714000
Mercedes-Benz,E350,2010,173113,Foreign used,C,Petrol,Automatic,silver,5610000
Mazda,Mpv,2000,230900,Nigerian used,D,Petrol,Automatic,green,1032500
Toyota,Camry,2007,167582,Foreign used,C,Petrol,Automatic,silver,2382500
Honda,Accord,2005,165486,Nigerian used,E,Petrol,Automatic,black,751250
Toyota,Camry,2007,75203,Nigerian used,D,Petrol,Automatic,gold,1970000
Toyota,Corolla,2004,198444,Foreign used,C,Petrol,Automatic,gold,2530000
Toyota,Corolla,1993,126608,Nigerian used,E,Petrol,Automatic,grey,571250
Toyota,Camry,2007,109980,Nigerian used,D,Petrol,Automatic,blue,2270000
Toyota,Corolla,2003,178198,Nigerian used,D,Petrol,Automatic,silver,1370000
Honda,Accord,1999,201607,Nigerian used,D,Petrol,Automatic,grey,435600
Toyota,Land Cruiser Prado,2006,80554,Nigerian used,D,Petrol,Automatic,black,3930000
Mercedes-Benz,Cl500,2006,145856,Foreign used,C,Petrol,Automatic,silver,2026000
Toyota,Avensis,2004,154400,Nigerian used,E,Petrol,Manual,silver,1018000
Mercedes-Benz,C200,2000,0,Nigerian used,E,Petrol,Automatic,silver,695000
Chevrolet,Impala,2009,0,Nigerian used,E,Petrol,Automatic,grey,910000
Mitsubishi,SpaceStar,1995,337469,Foreign used,E,Diesel,Manual,white,2045000
Mercedes-Benz,Ml350,2006,219657,Nigerian used,C,Petrol,Automatic,silver,2810000
Toyota,Camry,2003,345084,Nigerian used,D,Petrol,Automatic,blue,1032500
Toyota,Corolla,2003,254245,Foreign used,D,Petrol,Automatic,silver,1763750
Honda,Civic,2007,0,Nigerian used,C,Petrol,Automatic,black,1472500
Nissan,Qashqai,2013,60946,Nigerian used,D,Petrol,Automatic,grey,1932500
Nissan,Pathfinder,2004,103470,Nigerian used,D,Petrol,Automatic,silver,570000
Lexus,Gx470,2005,233996,Nigerian used,D,Petrol,Automatic,gold,3146000
Honda,Accord,2011,112733,Nigerian used,E,Petrol,Automatic,grey,1466000
Pontiac,Torent,2006,207717,Nigerian used,C,Petrol,Automatic,red,2250000
Toyota,Camry,2002,242178,Nigerian used,D,Petrol,Automatic,green,1032500
Peugeot,407,2005,0,Nigerian used,E,Petrol,Manual,silver,582500
Toyota,Camry,2012,95735,Foreign used,C,Petrol,Automatic,black,4490000
Toyota,Camry,2012,85373,Foreign used,D,Petrol,Automatic,grey,4650000
Toyota,Highlander,2002,192414,Nigerian used,C,Petrol,Automatic,gold,1370000
Mini,Cooper,2002,127279,Nigerian used,D,Petrol,Manual,blue,1200000
Toyota,Camry,2002,124129,Nigerian used,C,Petrol,Automatic,silver,1242000
Toyota,Camry,2014,85728,Nigerian used,C,Petrol,Automatic,red,3460000
Mercedes-Benz,Gl450,2007,159319,Nigerian used,E,Petrol,Automatic,gold,3930000
Lexus,Es,2004,176206,Nigerian used,D,Petrol,Automatic,blue,1482500
Nissan,X-Trail,2008,130367,Nigerian used,D,Petrol,Automatic,grey,1595000
Land Rover,Range Rover Sport,2012,95749,Nigerian used,D,Petrol,Automatic,black,5645000
Volkswagen,Passat,2003,208632,Nigerian used,D,Petrol,Automatic,silver,402000
Hyundai,Accent,2009,142376,Nigerian used,E,Petrol,Manual,grey,682000
Lexus,Es,2012,59092,Nigerian used,C,Petrol,Automatic,silver,8410000
Mercedes-Benz,Cls55 Amg,2006,99744,Nigerian used,D,Petrol,Automatic,white,1707500
Nissan,Quest,2004,999999,Nigerian used,D,Petrol,Automatic,gold,807500
Chevrolet,Tracker,2004,143280,Nigerian used,E,Petrol,Automatic,silver,797500
Mercedes-Benz,G500,2003,102432,Nigerian used,C,Petrol,Automatic,black,6207500
Toyota,Camry,2005,88555,Foreign used,D,Petrol,Automatic,silver,2157500
Lexus,Es 300,2002,147544,Nigerian used,D,Petrol,Automatic,white,1914000
Toyota,Camry,2003,417034,Nigerian used,C,Petrol,Automatic,silver,1145000
Hyundai,Sonata,2012,221823,Foreign used,C,Petrol,Automatic,silver,3845000
Lexus,Gx 470,2005,215546,Nigerian used,E,Petrol,Automatic,black,2250000
Toyota,Highlander,2012,80340,Nigerian used,E,Petrol,Automatic,black,5274000
Ford,Transit,1999,226715,Nigerian used,D,Petrol,Manual,white,3594000
Mercedes-Benz,C240,2002,79656,Nigerian used,C,Petrol,Automatic,blue,1482500
Kia,Rio,2007,171896,Nigerian used,D,Petrol,Manual,black,807500
Peugeot,406,2002,99999,Nigerian used,C,Petrol,Manual,blue,807500
Tata,Ace,2017,26788,Nigerian used,C,Petrol,Manual,yellow,1074000
Acura,Mdx,2002,228505,Nigerian used,E,Petrol,Automatic,gold,1257500
Honda,Accord Crosstour,2010,119548,Foreign used,C,Petrol,Automatic,white,4266000
Lexus,Es,2005,109774,Nigerian used,C,Petrol,Automatic,blue,1697500
Mercedes-Benz,Ml350,2010,102351,Nigerian used,D,Petrol,Automatic,silver,3395000
Mercedes-Benz,E350,2010,98169,Foreign used,C,Petrol,Automatic,blue,5946000
Toyota,Camry,2012,79380,Foreign used,D,Petrol,Automatic,red,4295000
Toyota,Rav4,2008,67198,Nigerian used,D,Petrol,Automatic,silver,2101250
Pontiac,G6,2007,33594,Nigerian used,C,Petrol,Automatic,silver,1802000
Lexus,Rx 300,2000,88287,Nigerian used,E,Petrol,Automatic,silver,1040400
Toyota,Sienna,2004,36751,Nigerian used,D,Petrol,Automatic,white,1130000
Honda,Accord,1998,0,Nigerian used,D,Petrol,Automatic,green,458000
Mercedes-Benz,Gl550,2013,132455,Nigerian used,B,Petrol,Automatic,blue,12395000
Toyota,Venza,2012,82991,Nigerian used,D,Petrol,Automatic,black,5498000
Mercedes-Benz,C200,2001,289577,Nigerian used,D,Petrol,Automatic,silver,863750
Lexus,Ls,2007,124034,Foreign used,C,Petrol,Automatic,silver,3395000
Ford,Edge,2010,198387,Foreign used,D,Petrol,Automatic,silver,3146000
Toyota,Camry,2007,182144,Nigerian used,D,Petrol,Automatic,gold,1802000
Nissan,Armada,2004,93279,Nigerian used,C,Petrol,Automatic,blue,1145000
Toyota,Highlander,2012,196343,Nigerian used,C,Petrol,Automatic,black,5610000
Ford,Focus,1999,162582,Nigerian used,D,Petrol,Manual,white,695000
Volvo,Xc90,2004,235720,Nigerian used,E,Petrol,Automatic,black,1130000
Honda,Pilot,2004,129183,Nigerian used,E,Petrol,Automatic,silver,920000
Honda,Cr-V,2006,189348,Nigerian used,C,Petrol,Manual,gold,920000
Toyota,Camry,2001,260866,Nigerian used,E,Petrol,Automatic,gold,695000
Toyota,Camry,2008,65658,Foreign used,E,Petrol,Automatic,green,3426000
Hyundai,Sonata,2014,51564,Nigerian used,C,Petrol,Automatic,silver,4490000
Honda,Pilot,2012,64183,Nigerian used,D,Petrol,Automatic,silver,4295000
Toyota,Venza,2013,153819,Foreign used,C,Petrol,Automatic,black,6954000
Volkswagen,Golf,2009,208532,Nigerian used,D,Diesel,Manual,black,570000
Mercedes-Benz,Ml350,2011,98327,Nigerian used,C,Petrol,Automatic,white,3957500
Toyota,Corolla,2010,238939,Nigerian used,C,Petrol,Automatic,black,2922000
Nissan,Xterra,2007,155004,Nigerian used,D,Petrol,Automatic,grey,863750
Land Rover,Range Rover Sport,2006,243566,Nigerian used,D,Petrol,Automatic,silver,2530000
Mercedes-Benz,C240,2004,235412,Nigerian used,D,Petrol,Automatic,gold,794000
Kia,Sportage,2009,243740,Nigerian used,D,Petrol,Automatic,black,987500
Kia,Rio,2009,198296,Nigerian used,D,Petrol,Manual,black,807500
Honda,Pilot,2005,166456,Nigerian used,D,Petrol,Automatic,black,1370000
Chery,Tiggo,2007,42604,Nigerian used,D,Petrol,Automatic,silver,1145000
Toyota,Camry,2002,233687,Nigerian used,C,Petrol,Automatic,silver,1354000
Toyota,Land Cruiser Prado,2019,2292,Nigerian used,B,Petrol,Automatic,black,33770000
Honda,Civic,2003,194565,Nigerian used,E,Petrol,Manual,gold,458000
Honda,Accord Crosstour,2010,136222,Nigerian used,C,Petrol,Automatic,white,2720000
Honda,Accord,2001,9080,Nigerian used,D,Petrol,Automatic,black,470000
Acura,Tl,2003,123040,Nigerian used,C,Petrol,Automatic,silver,570000
Acura,Mdx,2007,67274,Nigerian used,E,Petrol,Automatic,wine,2495000
Nissan,X-Trail,1996,190887,Nigerian used,E,Petrol,Manual,grey,976250
Hyundai,Santa Fe,2004,201636,Nigerian used,D,Petrol,Automatic,black,906000
Honda,Pilot,2003,117736,Nigerian used,E,Petrol,Automatic,silver,976250
Chrysler,300,2006,187811,Nigerian used,E,Petrol,Automatic,black,751250
Ford,Focus,2012,132307,Nigerian used,C,Petrol,Automatic,silver,2326250
Peugeot,407,2006,0,Nigerian used,C,Petrol,Automatic,black,751250
Honda,Cr-V,1998,183516,Nigerian used,E,Petrol,Automatic,red,682000
Ford,Edge,2007,101171,Nigerian used,D,Petrol,Automatic,red,2250000
Toyota,Matrix,2004,126255,Nigerian used,D,Petrol,Automatic,blue,1466000
Honda,Accord,2005,103850,Nigerian used,C,Petrol,Automatic,gold,751250
Toyota,Rav4,2002,136785,Nigerian used,E,Petrol,Automatic,black,695000
Toyota,Sienna,2011,140995,Foreign used,D,Petrol,Automatic,grey,4520000
Honda,Accord,2008,67706,Nigerian used,D,Petrol,Automatic,blue,1426250
Stallion,Civic Bus,2011,1,Nigerian used,D,Petrol,Manual,white,1690000
Ford,Edge,2012,138185,Foreign used,C,Petrol,Automatic,grey,4378000
Honda,Civic,2008,246233,Nigerian used,D,Petrol Electric,Automatic,red,1130000
Nissan,Primera,2007,226132,Nigerian used,E,Petrol,Automatic,black,738000
Toyota,Highlander,2008,75782,Foreign used,C,Petrol,Automatic,black,4882500
Land Rover,Range Rover Sport,2010,20180,Nigerian used,D,Petrol,Automatic,black,5610000
Toyota,Land Cruiser,2003,113996,Nigerian used,E,Petrol,Automatic,gold,2045000
Honda,Accord,2000,284493,Nigerian used,D,Petrol,Automatic,gold,458000
Volkswagen,Passat,2012,43972,Nigerian used,C,Petrol,Automatic,black,2270000
Toyota,Highlander,2004,158967,Foreign used,E,Petrol,Automatic,grey,3170000
Nissan,Murano,2005,243953,Nigerian used,E,Petrol,Automatic,blue,906000
BMW,3 Series,2005,196284,Foreign used,C,Petrol,Automatic,blue,1914000
Toyota,Corolla,2009,97722,Nigerian used,D,Petrol,Automatic,silver,2250000
Nissan,Rogue,2008,0,Nigerian used,C,Petrol,Automatic,black,1354000
Toyota,Highlander,2008,175325,Foreign used,C,Petrol,Automatic,silver,5610000
Mercedes-Benz,C240,2001,115355,Nigerian used,C,Petrol,Automatic,silver,1482500
Porsche,Cayenne,2006,0,Nigerian used,C,Petrol,Automatic,white,2270000
Toyota,Rav4,2006,144637,Nigerian used,E,Petrol,Automatic,white,1876250
Land Rover,Range Rover Sport,2011,64861,Nigerian used,D,Petrol,Automatic,black,5946000
Land Rover,Discovery,2006,58180,Nigerian used,C,Petrol,Automatic,black,2832500
Chevrolet,Epica,2007,92268,Nigerian used,D,Petrol,Automatic,silver,920000
Renault,Megane,2002,298958,Nigerian used,E,Petrol,Automatic,blue,514000
Land Rover,Range Rover Sport,2006,76760,Nigerian used,D,Petrol,Automatic,silver,2270000
Honda,Civic,2006,322325,Nigerian used,E,Petrol,Manual,black,751250
Toyota,Highlander,2009,90161,Foreign used,D,Petrol,Automatic,silver,6170000
Mercedes-Benz,C180,2002,808108,Nigerian used,D,Petrol,Automatic,silver,1370000
Mitsubishi,L200,2013,155710,Nigerian used,D,Petrol,Manual,white,1690000
Hyundai,Santa Fe,2015,83508,Nigerian used,C,Petrol,Automatic,grey,5610000
Ford,Mondeo,2004,145824,Foreign used,D,Petrol,Automatic,silver,1191250
Toyota,Sienna,2011,60579,Foreign used,C,Petrol,Automatic,white,6207500
Toyota,Highlander,2006,181394,Nigerian used,D,Hybrid,Automatic,silver,1595000
Toyota,Avanza,2007,71475,Nigerian used,D,Petrol,Manual,wine,1354000
Toyota,Camry,2004,84755,Foreign used,D,Petrol,Automatic,silver,2270000
Toyota,Rav4,2011,60676,Foreign used,D,Petrol,Automatic,black,3722500
Honda,Civic,2007,249266,Foreign used,E,Petrol,Manual,white,1585000
Mercedes-Benz,C300,2011,140592,Nigerian used,C,Petrol,Automatic,grey,3395000
Lexus,Es 350,2008,109160,Nigerian used,E,Petrol,Automatic,black,2607500
Honda,Accord,2008,105320,Foreign used,D,Petrol,Automatic,silver,2607500
Mercedes-Benz,Ml320,1998,197865,Nigerian used,E,Petrol,Automatic,black,1145000
Land Rover,Lr3,2007,116020,Foreign used,E,Petrol,Automatic,black,3773200
Land Rover,Range Rover Evoque,2017,25098,Nigerian used,C,Petrol,Automatic,white,18020000
Infiniti,Qx,2001,155906,Nigerian used,D,Petrol,Automatic,black,582500
Lexus,Rx,1999,367504,Nigerian used,E,Petrol,Automatic,silver,1257500
Honda,Accord,2004,92936,Nigerian used,E,Petrol,Automatic,blue,673750
Tata,Ace,2017,16894,Nigerian used,C,Petrol,Manual,yellow,1074000
Toyota,Tundra,2008,75228,Nigerian used,D,Petrol,Automatic,grey,6770000
Mercedes-Benz,C230,2005,128712,Foreign used,D,Petrol,Automatic,silver,2495000
Honda,Pilot,2009,81223,Nigerian used,D,Petrol,Automatic,grey,3395000
Toyota,Camry,2003,330844,Nigerian used,D,Petrol,Automatic,grey,1242000
Toyota,Sienna,2006,95199,Nigerian used,E,Petrol,Automatic,silver,920000
Mercedes-Benz,Ml350,2006,120229,Nigerian used,C,Petrol,Automatic,black,2270000
Toyota,Corolla,2004,228668,Nigerian used,C,Petrol,Automatic,black,1482500
Toyota,Camry,2013,92318,Nigerian used,C,Petrol,Automatic,silver,5274000
Acura,Mdx,2007,195122,Nigerian used,D,Petrol,Automatic,black,2586000
Honda,Pilot,2005,186729,Nigerian used,D,Petrol,Automatic,grey,1802000
Toyota,Avalon,2006,0,Nigerian used,D,Petrol,Automatic,white,1810000
Toyota,Corolla,2015,88996,Foreign used,D,Petrol,Automatic,grey,4042000
Hyundai,Elantra,2008,268207,Nigerian used,D,Petrol,Automatic,red,1201250
Toyota,Rav4,2007,122924,Nigerian used,E,Petrol,Automatic,white,2250000
Ford,Edge,2013,110619,Foreign used,C,Petrol,Automatic,black,4378000
Lexus,Es 350,2007,81341,Foreign used,D,Petrol,Automatic,grey,2382500
Mercedes-Benz,E500,2002,190826,Nigerian used,E,Petrol,Automatic,blue,1690000
Ford,Edge,2014,111996,Nigerian used,C,Petrol,Automatic,silver,3370000
Toyota,Rav4,2002,88774,Nigerian used,C,Petrol,Automatic,silver,1820000
Nissan,Pathfinder,2007,28203,Nigerian used,C,Petrol,Automatic,red,1707500
Nissan,Pathfinder,2001,226359,Nigerian used,E,Petrol,Automatic,gold,424400
Acura,Tl,2009,77865,Foreign used,C,Petrol,Automatic,grey,4295000
Ford,Edge,2011,76902,Nigerian used,C,Petrol,Automatic,black,3930000
GAC,GS5,2016,39874,Nigerian used,C,Petrol,Automatic,red,5645000
Lexus,Gx470,2004,154798,Nigerian used,D,Petrol,Automatic,silver,2720000
Toyota,Camry,1999,0,Nigerian used,D,Petrol,Automatic,grey,920000
Mercedes-Benz,E320,2003,203689,Nigerian used,E,Petrol,Automatic,gold,638750
Land Rover,Range Rover Vogue,2012,88948,Nigerian used,D,Petrol,Automatic,white,6770000
Acura,Tl,1999,0,Nigerian used,D,Petrol,Automatic,blue,794000
Ford,Fusion,2009,180463,Nigerian used,D,Petrol,Automatic,silver,2495000
Toyota,Sienna,2002,238921,Nigerian used,D,Petrol,Automatic,silver,1032500
Toyota,Camry,2008,180345,Nigerian used,D,Petrol,Automatic,grey,1820000
Toyota,Camry,2000,321220,Nigerian used,D,Petrol,Manual,silver,638750
Toyota,Camry,2009,172719,Foreign used,C,Petrol,Automatic,grey,3057500
Ford,Escape,2004,338498,Nigerian used,D,Petrol,Automatic,blue,638750
Toyota,Corolla,2006,254429,Nigerian used,D,Petrol,Automatic,black,1707500
Acura,Mdx,2009,128301,Nigerian used,E,Petrol,Automatic,black,2270000
Ford,Taurus,2013,130089,Nigerian used,C,Petrol,Automatic,black,2720000
Toyota,Camry,2006,125375,Foreign used,D,Petrol,Automatic,black,2045000
Mercedes-Benz,C180,2002,135508,Foreign used,D,Petrol,Automatic,silver,1802000
Mercedes-Benz,C300,2015,51053,Foreign used,C,Petrol,Automatic,silver,12330000
Mercedes-Benz,Ml320,1999,91088,Nigerian used,C,Petrol,Automatic,silver,1707500
Mitsubishi,Pajero,2008,162086,Nigerian used,E,Petrol,Automatic,white,2382500
Lexus,Rx 330,2004,207809,Nigerian used,D,Petrol,Automatic,grey,4042000
Toyota,Corolla,2008,137772,Nigerian used,E,Petrol,Manual,black,920000
Pontiac,Vibe,2004,213371,Foreign used,D,Petrol,Automatic,grey,1876250
Nissan,Primera,2003,147161,Nigerian used,E,Petrol,Automatic,silver,582500
Mercedes-Benz,Sprinter,2014,6123,Foreign used,C,Diesel,Automatic,grey,21290000
Toyota,Corolla,2008,186590,Nigerian used,D,Petrol,Automatic,black,2157500
Nissan,Murano,2004,218311,Nigerian used,D,Petrol,Automatic,gold,661250
Peugeot,807,2001,220372,Foreign used,D,Petrol,Automatic,blue,1914000
Mitsubishi,Lancer,2008,136642,Nigerian used,D,Petrol,Automatic,black,1022500
Honda,Accord,1998,215038,Nigerian used,E,Petrol,Automatic,silver,460000
Ford,Transit,1999,217761,Nigerian used,E,Diesel,Manual,red,1522000
Kia,Optima,2012,158707,Foreign used,C,Petrol,Automatic,red,3594000
Acura,Mdx,2007,62591,Nigerian used,D,Petrol,Automatic,grey,2586000
Toyota,Corolla,2009,52329,Nigerian used,E,Petrol,Manual,black,1212500
Mercedes-Benz,GLE450,2016,10091,Foreign used,B,Petrol,Automatic,black,31370000
Honda,Pilot,2005,194379,Nigerian used,D,Petrol,Automatic,black,1018000
Lexus,Rx 300,1999,145376,Foreign used,D,Petrol,Automatic,white,2045000
BMW,X6,2017,97456,Foreign used,D,Petrol,Automatic,white,19050000
Hyundai,Sonata,2009,139111,Nigerian used,D,Petrol,Automatic,silver,1032500
Renault,Laguna,2004,152082,Nigerian used,D,Petrol,Manual,silver,570000
Hyundai,Veloster,2014,29211,Nigerian used,B,Petrol,Automatic,silver,3594000
Lexus,Es,2004,110203,Nigerian used,C,Petrol,Automatic,wine,1988750
Mercedes-Benz,Gl450,2008,78374,Nigerian used,D,Petrol,Automatic,black,2832500
Toyota,Camry,2007,84297,Nigerian used,C,Petrol,Automatic,silver,2082000
Toyota,Camry,2003,80191,Nigerian used,C,Petrol,Automatic,blue,1707500
Hyundai,Sonata,2011,173531,Foreign used,C,Petrol,Automatic,black,3057500
Toyota,Highlander,2002,99451,Nigerian used,C,Petrol,Automatic,gold,2157500
Peugeot,408,2011,159054,Nigerian used,D,Petrol,Automatic,grey,1466000
Toyota,Sienna,2000,225843,Nigerian used,C,Petrol,Automatic,white,1578000
Volkswagen,Sharan,2002,261009,Nigerian used,D,Petrol,Automatic,black,906000
Toyota,4Runner,2004,127084,Nigerian used,D,Petrol,Automatic,blue,2026000
Isuzu,Rodeo,2002,73840,Nigerian used,E,Petrol,Automatic,black,685000
Honda,Accord,2006,211384,Nigerian used,D,Hybrid,Automatic,silver,1145000
Toyota,Sienna,2008,220352,Foreign used,C,Petrol,Automatic,blue,3113750
Land Rover,Range Rover Evoque,2012,41745,Nigerian used,D,Petrol,Automatic,black,8970000
